Category ID,Category Label,words
6,Washing Machines,"['samsung', 'ww', 'dqoa', 'eu', 'quickdrive', 'freestanding', 'kg', 'washing', 'machine']"
6,Washing Machines,"['samsung', 'ww', 'dqoa', 'kg', 'spin', 'quickdrive', 'washing', 'machine', 'white']"
6,Washing Machines,"['samsung', 'quickdrive', 'ww', 'dqoa', 'smart', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['samsung', 'ww', 'dqoa', 'kg', 'quickdrive', 'washing', 'machine', 'white']"
6,Washing Machines,"['samsung', 'ww', 'dqoa', 'quickdrive', 'addwash', 'washing', 'machine', 'white', 'kg']"
6,Washing Machines,"['samsung', 'quickdrive', 'ww', 'dqoa', 'eu', 'kg', 'spin', 'washing', 'machine', 'addwash', 'white']"
6,Washing Machines,"['samsung', 'ww', 'dqoa', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmeuf', 'washing', 'machine', 'graphite', 'rpm', 'kg', 'rated']"
6,Washing Machines,"['hotpoint', 'wmeuf', 'spin', 'kg', 'washing', 'machine']"
6,Washing Machines,"['hotpoint', 'wmeuf', 'kg', 'spin', 'washing', 'machine', 'graphite', 'rated']"
6,Washing Machines,"['hotpoint', 'wmeuf', 'kg', 'washing', 'machine', 'rpm', 'graphite', 'rated']"
6,Washing Machines,"['hotpoint', 'wmeuf']"
6,Washing Machines,"['hotpoint', 'wmeuf', 'rpm', 'kg', 'freestanding', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'automatic', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'kg', 'serie', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['bosch', 'serie', 'wan', 'gb', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'serie', 'wan', 'gb', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'wan', 'gb']"
6,Washing Machines,"['bosch', 'serie', 'wan', 'gb', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'kg', 'spin', 'washing', 'machine', 'wan', 'gb']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'automatic', 'washing', 'machine']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'rpm', 'kg', 'ecobubble', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'ecobubble', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'eco', 'bubble', 'washing', 'machine', 'inox', 'rpm', 'kg']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'ecobubble', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'ww', 'cx', 'ww', 'ww', 'cx']"
6,Washing Machines,"['rpm', 'washing', 'machine', 'kg', 'load', 'class', 'inox']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'kg', 'ww', 'washing', 'machine', 'rpm', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'kg', 'grey', 'washing', 'machine', 'ecobubble', 'ww', 'cx', 'eu']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'kg', 'ecobubble', 'rpm', 'freestanding', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'front', 'loading', 'washing', 'machine', 'kg', 'stainless']"
6,Washing Machines,"['samsung', 'ww', 'ecobubble', 'ww', 'cx', 'eu', 'kg', 'spin', 'washing', 'machine', 'graphite', 'crystal', 'blue', 'door']"
6,Washing Machines,"['samsung', 'kg', 'ww', 'cx']"
6,Washing Machines,"['samsung', 'ww', 'cx', 'kg', 'rpm', 'ecobubble', 'vrt', 'plus', 'bubble', 'soak']"
6,Washing Machines,"['indesit', 'iwde', 'kg', 'wash', 'kg', 'dry', 'rpm', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['integrated', 'washer', 'dryer']"
6,Washing Machines,"['indesit', 'iwde', 'kg', 'wash', 'kg', 'dry', 'rpm', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['indesit', 'ecotime', 'iwde', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['indesit', 'iwde', 'built', 'washer', 'dryer', 'rpm', 'wash', 'dry', 'load']"
6,Washing Machines,"['indesit', 'iwde', 'built', 'kg', 'washer', 'dryer']"
6,Washing Machines,"['indesit', 'iwde', 'uk', 'iwde', 'uk']"
6,Washing Machines,"['indesit', 'iwde', 'integrated', 'washer', 'dryer', 'rpm', 'kg', 'kg', 'rated']"
6,Washing Machines,"['indesit', 'iwde', 'built', 'washer', 'dryer']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'aquarius', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wmaqf', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wmaqf', 'puk', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'aquarius', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['rpm', 'washing', 'machine', 'kg', 'load', 'class', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'spin', 'kg', 'washing', 'machine']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wmaqf', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'rpm', 'kg', 'aquarius', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'kg', 'spin', 'washing', 'machine', 'wmaqf']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'wmaqf']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'experience', 'eco', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['rpm', 'washing', 'machine', 'kg', 'load', 'class', 'white']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmbf', 'wmbf']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'washing', 'machine']"
6,Washing Machines,"['hotpoint', 'wmbf', 'rpm', 'kg', 'experience', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'kg', 'automatic', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'rpm', 'kg', 'serie', 'activewater', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'kg', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'serie', 'ultra', 'efficient', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'serie', 'free', 'standing', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'spin', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'waw', 'gb', 'serie', 'washing', 'machine', 'white', 'rpm', 'kg']"
6,Washing Machines,"['bosch', 'washing', 'machine', 'waw', 'gb', 'kg', 'rpm']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'eco', 'bubble', 'washer', 'dryer', 'white', 'rpm', 'kg', 'kg']"
6,Washing Machines,"['rpm', 'washer', 'dryer', 'kg', 'kg', 'load', 'class', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'kg', 'rated', 'freestanding', 'washer', 'dryer', 'kg', 'wash', 'kg', 'dry']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'washer', 'dryer', 'spin', 'kg', 'eco', 'bubble', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'kg', 'wd', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'ecobubble', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'ecobubble', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'wd', 'aw']"
6,Washing Machines,"['washer', 'dryer', 'ecobubble', 'technology']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'ecobubble', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'ecobubble', 'free', 'standing', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'wd', 'crystalblue', 'wd', 'aw', 'eu', 'spin', 'kg', 'kg', 'washer', 'dryer', 'white']"
6,Washing Machines,"['samsung', 'wd', 'aw', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['blomberg', 'lwi', 'integrated', 'kg', 'washing', 'machine', 'white']"
6,Washing Machines,"['blomberg', 'lwi', 'integrated', 'washing', 'machine', 'rpm', 'kg', 'rated']"
6,Washing Machines,"['blomberg', 'lwi', 'built', 'spin', 'kg', 'washing', 'machine']"
6,Washing Machines,"['blomberg', 'lwi', 'built', 'spin', 'kg']"
6,Washing Machines,"['blomberg', 'lwi', 'integrated', 'kg', 'spin', 'washing', 'machine', 'white', 'rated']"
6,Washing Machines,"['blomberg', 'lwi']"
6,Washing Machines,"['blomberg', 'built', 'kg', 'spin', 'washing', 'machine', 'lwi']"
6,Washing Machines,"['bosch', 'washing', 'machine', 'wat', 'sgb', 'kg', 'rpm', 'silver']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'kg', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'kg', 'spin', 'washing', 'machine', 'silver']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'rpm', 'kg', 'ecosilence', 'washing', 'machine', 'silver', 'inox']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'kg', 'washing', 'machine', 'rpm', 'silver']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['serie', 'wat', 'sgb', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'spin', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'serie', 'washing', 'machine', 'silver', 'rpm', 'kg']"
6,Washing Machines,"['bosch', 'wat', 'sgb', 'wat', 'sgb']"
6,Washing Machines,"['wat', 'sgb', 'serie', 'kg', 'washing', 'machine', 'rpm', 'spin', 'speed', 'silver']"
6,Washing Machines,"['bosch', 'serie', 'dos', 'wat', 'gb', 'smart', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'serie', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'serie', 'kg', 'spin', 'washing', 'machine', 'white', 'wat', 'gb']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'wat', 'gb']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'kg', 'serie', 'dos', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'kg', 'automatic', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'dos', 'spin', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wat', 'gb', 'washer', 'rpm', 'kg', 'serie', 'white']"
6,Washing Machines,"['serie', 'wat', 'gb', 'kg', 'spin', 'dos', 'washing', 'machine']"
6,Washing Machines,"['rpm', 'washer', 'dryer', 'kg', 'kg', 'class', 'white']"
6,Washing Machines,"['indesit', 'ecotime', 'iwdc', 'kg', 'spin', 'washer', 'dryer', 'silver', 'rated']"
6,Washing Machines,"['indesit', 'iwdc', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['washer', 'dryer']"
6,Washing Machines,"['indesit', 'iwdc', 'kg', 'kg', 'spin', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['indesit', 'eco', 'time', 'free', 'standing', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['indesit', 'iwdc', 'washer', 'dryer', 'rpm', 'kg', 'white']"
6,Washing Machines,"['indesit', 'iwdc', 'washer', 'dryer', 'silver', 'rpm', 'kg', 'kg', 'electronic']"
6,Washing Machines,"['indesit', 'washer', 'dryer', 'kg', 'spin', 'led']"
6,Washing Machines,"['indesit', 'iwdc', 'kg', 'washer', 'dryer']"
6,Washing Machines,"['indesit', 'iwdc', 'iwdc']"
6,Washing Machines,"['indesit', 'iwdc', 'washer', 'dryer']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'built', 'washer', 'kg', 'rpm', 'large', 'display', 'white', 'door']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'kg', 'rpm', 'integrated', 'washing', 'machine', 'white']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'built', 'kg', 'washing', 'machine']"
6,Washing Machines,"['samsung', 'ww', 'dqoo', 'eu', 'freestanding', 'quickdrive', 'washing', 'machine', 'kg', 'load', 'energy', 'rating', 'rpm', 'spin', 'graphite']"
6,Washing Machines,"['samsung', 'quickdrive', 'ww', 'dqoo', 'kg', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'quickdrive', 'addwash', 'ww', 'dqoo', 'kg', 'rpm', 'freestanding', 'smart', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['kg', 'washing', 'machine', 'add', 'wash']"
6,Washing Machines,"['samsung', 'quickdrive', 'ww', 'dqoo', 'smart', 'kg', 'spin', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'dqoo', 'kg', 'quickdrive', 'addwash', 'ww', 'washing', 'machine', 'rpm', 'graphite']"
6,Washing Machines,"['samsung', 'quickdrive', 'free', 'standing', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'dqoo', 'quickdrive', 'addwash', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'quickdrive', 'addwash', 'ww', 'dqoo', 'kg', 'rpm', 'freestanding', 'smart', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'quickdrive', 'addwash', 'ww', 'dqoo', 'kg', 'rpm', 'freestanding', 'smart', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['samsung', 'ww', 'dqoo', 'kg', 'quickdrive', 'washing', 'machine', 'graphite']"
6,Washing Machines,"['hotpoint', 'wmbf', 'washer']"
6,Washing Machines,"['rpm', 'washing', 'machine', 'kg', 'load', 'class', 'white']"
6,Washing Machines,"['hotpoint', 'wmbf', 'wmbf']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmbf', 'kg', 'rpm', 'washing', 'machine']"
6,Washing Machines,"['samsung', 'ww', 'opa', 'kg', 'washing', 'machine']"
6,Washing Machines,"['samsung', 'ww', 'opa', 'quick', 'drive', 'washing', 'machine', 'white', 'rpm', 'kg']"
6,Washing Machines,"['samsung', 'ww', 'opa', 'kg', 'ecobubble', 'washing']"
6,Washing Machines,"['samsung', 'ww', 'opa', 'kg', 'spin', 'quickdrive', 'washing', 'machine', 'white', 'rated']"
6,Washing Machines,"['samsung', 'ww', 'quickdrive', 'washing', 'machine', 'addwash', 'kg']"
6,Washing Machines,"['samsung', 'ww', 'opa']"
6,Washing Machines,"['samsung', 'quickdrive', 'ww', 'opa', 'kg', 'washing', 'machine', 'add', 'wash']"
6,Washing Machines,"['samsung', 'ww', 'opa', 'ecobubble', 'kg', 'rpm', 'washing', 'machine', 'white']"
6,Washing Machines,"['blomberg', 'lbf', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['blomberg', 'lbf', 'washing', 'machine', 'white', 'rpm', 'kg', 'slim', 'dep', 'yr', 'gt']"
6,Washing Machines,"['blomberg', 'lbf', 'spin', 'kg', 'washing', 'machine', 'energy', 'rated']"
6,Washing Machines,"['blomberg', 'lbf', 'spin', 'kg', 'washing', 'machine']"
6,Washing Machines,"['blomberg', 'lbf', 'kg', 'spin', 'slim', 'depth', 'washing', 'machine', 'white', 'rated']"
6,Washing Machines,"['beko', 'wtg', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['beko', 'wtg', 'washing', 'machine', 'white', 'rpm', 'kg', 'load']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['beko', 'wtg', 'washing', 'machine', 'white', 'rpm', 'kg', 'load', 'rated']"
6,Washing Machines,"['beko', 'wtg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['beko', 'wtg', 'kg', 'spin', 'washing', 'machine', 'white', 'rated']"
6,Washing Machines,"['beko', 'wtg']"
6,Washing Machines,"['bosch', 'wvh', 'gb', 'washer', 'dryer', 'spin', 'kg', 'kg', 'serie', 'white']"
6,Washing Machines,"['bosch', 'wvh', 'gb', 'serie', 'kg', 'wash', 'kg', 'dry', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['bosch', 'wvh', 'gb', 'kg', 'washer', 'dryer', 'white']"
6,Washing Machines,"['bosch', 'serie', 'free', 'standing', 'washer', 'dryer', 'white']"
6,Washing Machines,"['bosch', 'wvh', 'gb', 'serie', 'washer', 'dryer', 'white', 'rpm', 'kg', 'kg', 'dry']"
6,Washing Machines,"['bosch', 'wvh', 'gb', 'wvh', 'gb']"
6,Washing Machines,"['bosch', 'washer', 'dryer', 'kg', 'kg', 'wvh', 'gb']"
6,Washing Machines,"['hoover', 'dxoc', 'ac', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['hoover', 'dxoc', 'ac', 'washing', 'machine', 'white', 'rpm', 'kg', 'rated']"
6,Washing Machines,"['hoover', 'dxoc', 'ac', 'kg', 'washing', 'machine']"
6,Washing Machines,"['hoover', 'dxoc', 'ac', 'kg', 'spin', 'washing', 'machine', 'white', 'rated']"
6,Washing Machines,"['aeg', 'fbg', 'fbg']"
6,Washing Machines,"['rpm', 'washing', 'machine', 'kg', 'load', 'class', 'white']"
6,Washing Machines,"['aeg', 'fbg', 'series', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['aeg', 'fbg', 'series', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['aeg', 'fbg', 'kg', 'washing', 'machine', 'rpm', 'series', 'white']"
6,Washing Machines,"['aeg', 'prosense', 'fbg', 'washing', 'machine', 'white']"
6,Washing Machines,"['aeg', 'series', 'fbg', 'kg', 'spin', 'washing', 'machine', 'white', 'chrome', 'door']"
6,Washing Machines,"['aeg', 'fbg', 'kg', 'freestanding', 'washing', 'machines', 'white']"
6,Washing Machines,"['aeg', 'fbg', 'kg', 'freestanding', 'washing', 'machines', 'white']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'kg', 'serie', 'washer', 'dryer', 'white']"
6,Washing Machines,"['serie', 'wdu', 'gb', 'kg', 'spin', 'washer', 'dryer']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'rated', 'serie', 'kg', 'kg', 'washer', 'dryer', 'spin']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'rpm', 'kg', 'serie', 'washer', 'dryer', 'white']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'kg', 'kg', 'freestanding', 'washer', 'dryer']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'spin', 'kg', 'washer', 'dryer']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'washer', 'dryer', 'white', 'rpm', 'kg', 'kg', 'dry']"
6,Washing Machines,"['bosch', 'wdu', 'gb', 'serie', 'kg', 'wash', 'kg', 'dry', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['bosch', 'washer', 'dryer', 'kg', 'kg', 'wdu', 'gb']"
6,Washing Machines,"['siemens', 'wm', 'gb', 'kg', 'iq', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['siemens', 'wm', 'gb', 'iq', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'quiet', 'brushless', 'motor', 'white']"
6,Washing Machines,"['iq', 'wm', 'gb', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['siemens', 'wm', 'gb', 'spin', 'washing', 'machine']"
6,Washing Machines,"['siemens', 'iq', 'wm', 'gb', 'kg', 'front', 'loading', 'automatic', 'washing', 'machine']"
6,Washing Machines,"['hotpoint', 'aquarius', 'bhwd', 'kg', 'spin', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'bhwd', 'kg', 'wash', 'kg', 'dry', 'rpm', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'aquarius', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'bhwd', 'integrated', 'washer', 'dryer']"
6,Washing Machines,"['rpm', 'integrated', 'washer', 'dryer', 'kg', 'kg', 'load']"
6,Washing Machines,"['hotpoint', 'bhwd', 'kg', 'wash', 'kg', 'dry', 'rpm', 'integrated', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'bhwd', 'kg', 'kg', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'bhwd', 'built', 'washer', 'dryer']"
6,Washing Machines,"['hotpoint', 'aquarius', 'bhwd', 'integrated', 'washer', 'dryer']"
6,Washing Machines,"['hotpoint', 'bhwd', 'integrated', 'washer', 'dryer']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'built', 'washer', 'kg', 'rpm', 'display', 'white', 'door']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'iq', 'kg', 'rpm', 'integrated', 'washing', 'machine', 'white']"
6,Washing Machines,"['siemens', 'wi', 'gb', 'built', 'kg', 'washing', 'machine']"
6,Washing Machines,"['siemens', 'iq', 'integrated', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'series', 'automatic', 'washer', 'dryer']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'kg', 'wash', 'kg', 'dry', 'freestanding', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'washer', 'dryer', 'rpm', 'kg', 'silver']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'wvg', 'sgb']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'kg', 'serie', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['bosch', 'serie', 'wvg', 'sgb', 'kg', 'wash', 'kg', 'dry', 'freestanding', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['bosch', 'serie', 'kg', 'kg', 'spin', 'washer', 'dryer', 'silver', 'wvg', 'sgb']"
6,Washing Machines,"['bosch', 'serie', 'free', 'standing', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'freestanding', 'rated', 'washer', 'dryer', 'silver']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'spin', 'kg', 'washer', 'dryer']"
6,Washing Machines,"['bosch', 'wvg', 'sgb', 'serie', 'washer', 'dryer', 'silver', 'rpm', 'kg', 'kg', 'rate']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'washing', 'machine']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'wan', 'gb']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'kg', 'serie', 'washing', 'machine', 'rpm', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'kg', 'washing', 'machine', 'white']"
6,Washing Machines,"['wan', 'gb', 'washing', 'machine', 'kg', 'load', 'rpm', 'spin', 'energy', 'rating', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'washer', 'rpm', 'kg', 'varioperfect', 'led', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'kg', 'spin', 'washer']"
6,Washing Machines,"['bosch', 'serie', 'wan', 'gb', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['bosch', 'wan', 'gb', 'serie', 'washing', 'machine', 'white', 'rpm', 'kg']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wmaqf', 'washing', 'machine', 'white']"
6,Washing Machines,"['washing', 'machine']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wmaqf', 'puk', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'washer', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'pl', 'aquarius', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'kg', 'rpm', 'washer', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'kg', 'spin', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'pl', 'aquarius', 'kg', 'rpm', 'freestanding', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'pl', 'spin', 'kg', 'washing', 'machine']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'rpm', 'kg', 'aquarius', 'washing', 'machine', 'white']"
6,Washing Machines,"['hotpoint', 'wmaqf', 'pl', 'wmaqf', 'pl']"
6,Washing Machines,"['hotpoint', 'wdd', 'wdd']"
6,Washing Machines,"['hotpoint', 'wdd', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'wdd', 'kg', 'wash', 'kg', 'dry', 'rpm', 'freestanding', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'aquarius', 'wdd', 'uk', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'wdd', 'washer', 'dryer']"
6,Washing Machines,"['rpm', 'washer', 'dryer', 'kg', 'kg', 'load', 'polar', 'white']"
6,Washing Machines,"['hotpoint', 'wdd', 'rpm', 'kg', 'aquarius', 'washer', 'dryer', 'white']"
6,Washing Machines,"['hotpoint', 'wdd', 'kg', 'rpm', 'washer', 'dryer']"
6,Washing Machines,"['hoover', 'dxoc', 'washing', 'machine']"
6,Washing Machines,"['hoover', 'dxoc', 'kg', 'spin', 'washing', 'machine']"
6,Washing Machines,"['hoover', 'dxoc', 'washing', 'machine', 'black', 'rpm', 'kg', 'rated']"
6,Washing Machines,"['hoover', 'dxoc', 'kg', 'washing', 'machine']"
6,Washing Machines,"['hoover', 'dxoc', 'kg', 'spin', 'washing', 'machine', 'black', 'rated']"
6,Washing Machines,"['blomberg', 'lri', 'integrated', 'kg', 'kg', 'spin', 'washer', 'dryer', 'rated']"
6,Washing Machines,"['blomberg', 'lri', 'washer', 'dryer', 'kg', 'wash', 'kg', 'dry', 'rated', 'programmes']"
6,Washing Machines,"['blomberg', 'lri', 'interated', 'washer', 'dryer', 'white', 'rpm', 'kg', 'kg']"
6,Washing Machines,"['blomberg', 'lri', 'integrated', 'spin', 'washer']"
6,Washing Machines,"['blomberg', 'lri', 'integrated', 'kg', 'kg', 'spin', 'washer', 'dryer', 'rated']"
6,Washing Machines,"['blomberg', 'lri']"
